Country ID,Year,PPP
SO,2016,7238.54410015133
SO,2015,7392.42009962119
SO,2014,7703.87877560683
SO,2013,8032.8094234711
SO,2012,7863.44039962326
SO,2011,8001.03131379009
SO,2010,8408.93439288162
SO,2009,10054.1235753887
SO,2008,9881.3417740048
SO,2007,9868.44739460692
SO,2006,9791.42795501984
SO,2005,10837.6865596466
SO,2004,9630.476598373
SO,2003,9260.16326498059
SO,2002,8885.05346320381
SO,2001,8376.42742838635
SO,2000,7912.75925680192
SO,1999,7060.47721632786
SO,1998,6259.75585992971
SO,1997,5190.49945973387
SO,1996,3951.7724655537
SO,1995,3097.08806219141
SO,1994,2404.58131166139
SO,1993,1576.18195146064
SO,1992,1043.26018692308
SO,1991,853.624209161382
SO,1990,651.146306872638
SR,2023,10.6044507958133
SR,2022,7.21619911955204
SR,2021,5.3682279586792
SR,2020,3.73132395744324
SR,2019,2.64944648742676
SR,2018,2.7858772277832
SR,2017,2.57841467857361
SR,2016,2.42866500604888
SR,2015,1.82023509450537
SR,2014,1.81092750767179
SR,2013,1.84524187734711
SR,2012,1.92355858008979
SR,2011,1.86556231975555
SR,2010,1.67250223045221
SR,2009,1.57918129000912
SR,2008,1.49217439478279
SR,2007,1.31657653411113
SR,2006,1.27060694242259
SR,2005,1.15963036562619
SR,2004,1.0351324177218
SR,2003,0.94203080074231
SR,2002,0.791827779765183
SR,2001,0.617227554861428
SR,2000,0.452321775334011
SR,1999,0.287768836207514
SR,1998,0.169055629286799
SR,1997,0.145460084423478
SR,1996,0.145790791162462
SR,1995,0.146608055685481
SR,1994,0.0440588633656948
SR,1993,0.00836014120303551
SR,1992,0.00349398637551966
SR,1991,0.00264910139385526
SR,1990,0.00205401675382329
SS,2015,3.37095053486236
SS,2014,2.67058842687124
SS,2013,2.5396091456352
SS,2012,2.30870013692977
SS,2011,1.59342787907878
SS,2010,1.17140595034289
SS,2009,1.04992443336793
SS,2008,1.19813103300022
ST,2023,9.79520128561749
ST,2022,9.34341715551984
ST,2021,8.59929370880126
ST,2020,9.12815380096436
ST,2019,9.16576766967773
ST,2018,9.68453502655029
ST,2017,9.92154121398926
ST,2016,9.63069604697786
ST,2015,9.10448320194963
ST,2014,8.56661469961141
ST,2013,8.72778206771009
ST,2012,8.63228822454618
ST,2011,7.43139362335205
ST,2010,6.79142628674072
ST,2009,6.42634442896512
ST,2008,5.67423586607245
ST,2007,4.48935717321295
ST,2006,4.2070044186009
ST,2005,3.82681809634391
ST,2004,3.31406577378668
ST,2003,2.96343034916591
ST,2002,2.65455302028431
ST,2001,2.41744085635555
ST,2000,2.30618680399599
ST,1999,2.14449162753718
ST,1998,2.0155158697357
ST,1997,1.75704064175804
ST,1996,1.2848025345467
ST,1995,0.656670741631111
ST,1994,0.446769008607745
ST,1993,0.261960744564506
ST,1992,0.152901354979734
ST,1991,0.112057314664268
ST,1990,0.0924222770819126
SV,2023,0.426094939009153
SV,2022,0.429894913347115
SV,2021,0.429484784603119
SV,2020,0.425564259290695
SV,2019,0.442782253026962
SV,2018,0.45454740524292
SV,2017,0.448413670063019
SV,2016,0.461390403903444
SV,2015,0.477749754158758
SV,2014,0.488559921983099
SV,2013,0.505071868934312
SV,2012,0.521423530983646
SV,2011,0.505120277404785
SV,2010,0.486574039439726
SV,2009,0.480016852647881
SV,2008,0.483141266397501
SV,2007,0.475786528738037
SV,2006,0.468102056562334
SV,2005,0.46249890542076
SV,2004,0.45735790898257
SV,2003,0.457230628723586
SV,2002,0.452828397912632
SV,2001,0.453021829722674
SV,2000,0.448365302001903
SV,1999,0.443991446504244
SV,1998,0.445842220547603
SV,1997,0.432555383561911
SV,1996,0.425612659217788
SV,1995,0.406640679651796
SV,1994,0.374263303959285
SV,1993,0.348124040895444
SV,1992,0.328174726130642
SV,1991,0.324553858029908
SV,1990,0.312351901935694
SX,2023,1.36985036088976
SX,2022,1.39020256352509
SX,2021,1.43830955028534
SX,2020,1.38735342025757
SX,2019,1.36500227451324
SX,2018,1.36262941360474
SX,2017,1.39649999141693
SX,2016,1.48917964786914
SX,2015,1.51909831986512
SX,2014,1.52758036277378
SX,2013,1.54370355241328
SX,2012,1.55130886533556
SX,2011,1.34595239162445
SX,2010,1.36968008921063
SX,2009,1.37085201303079
SY,2021,417.322418212891
SY,2020,237.009140014648
SY,2019,163.027435302734
SY,2018,141.603332519531
SY,2017,132.995910644531
SZ,2023,5.96839720517122
SZ,2022,5.99196786206592
SZ,2021,5.89536285400391
SZ,2020,6.11999368667603
SZ,2019,6.11483430862427
SZ,2018,6.16247987747192
SZ,2017,5.98295021057129
